Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Patient Management,,,,2023-08-13 18:01:58,2023-08-13 18:05:25,3m - 27.116s,PASSED
,,,,,,,
Test Cases/User Managemenet/Login,,,,2023-08-13 18:02:00,2023-08-13 18:03:21,1m - 21.214s,PASSED
"startApplication(APK, false)",,,,2023-08-13 18:02:02,2023-08-13 18:03:01,59.082s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - username""), LoginCreds.get(""username""), 30)",,,,2023-08-13 18:03:01,2023-08-13 18:03:09,8.009s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - password""), LoginCreds.get(""password""), 30)",,,,2023-08-13 18:03:09,2023-08-13 18:03:11,1.253s,PASSED
"tap(findTestObject(""User Management/Login/android.view.ViewGroup - sign in""), 30)",,,,2023-08-13 18:03:11,2023-08-13 18:03:12,1.103s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Katalon""), 30)",,,,2023-08-13 18:03:12,2023-08-13 18:03:14,1.904s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-08-13 18:03:14,2023-08-13 18:03:16,2.129s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Patient Directory""), 30)",,,,2023-08-13 18:03:16,2023-08-13 18:03:21,5.221s,PASSED
,,,,,,,
Test Cases/Patient Management/Add Patient,,,,2023-08-13 18:03:21,2023-08-13 18:03:36,15.362s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.TextView - add patient""), 30)",,,,2023-08-13 18:03:22,2023-08-13 18:03:23,0.559s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.EditText - First name""), ""Test"", 30)",,,,2023-08-13 18:03:23,2023-08-13 18:03:25,2.283s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.EditText - Last name""), ""lite"", 30)",,,,2023-08-13 18:03:25,2023-08-13 18:03:28,2.809s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.EditText - Date of birth (ddmmyyyy) (1)""), ""09/12/2001"", 30)",,,,2023-08-13 18:03:28,2023-08-13 18:03:30,1.794s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.EditText - MRN""), ""6766"", 30)",,,,2023-08-13 18:03:30,2023-08-13 18:03:31,1.310s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.TextView - Save""), 30)",,,,2023-08-13 18:03:31,2023-08-13 18:03:32,0.819s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.TextView - Patient created successfully""), ""Patient created successfully"")",,,,2023-08-13 18:03:32,2023-08-13 18:03:34,1.807s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.Button - OK""), 30)",,,,2023-08-13 18:03:34,2023-08-13 18:03:34,0.500s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.TextView - lite, Test""), ""lite, Test"")",,,,2023-08-13 18:03:34,2023-08-13 18:03:36,2.078s,PASSED
,,,,,,,
Test Cases/Patient Management/Search Patient,,,,2023-08-13 18:03:36,2023-08-13 18:03:43,6.847s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Search Patient/android.widget.EditText - Search by Name, MRN""), ""987"", 30)",,,,2023-08-13 18:03:38,2023-08-13 18:03:40,1.590s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Search Patient/android.view.ViewGroup""), 30)",,,,2023-08-13 18:03:40,2023-08-13 18:03:41,1.188s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Search Patient/android.widget.TextView - Current site""), 30)",,,,2023-08-13 18:03:41,2023-08-13 18:03:43,1.679s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Patient Management/Search Patient/android.view.ViewGroup (1)""), 30)",,,,2023-08-13 18:03:43,2023-08-13 18:03:43,0.706s,PASSED
,,,,,,,
Test Cases/Patient Management/Edit Patient,,,,2023-08-13 18:03:43,2023-08-13 18:04:00,16.626s,PASSED
