Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""User Management/10loginAttempts/android.widget.TextView - Your account has been temporarily disabled due to repeated login failures. Please contact your administrator qcekareinc.com""), ""Your account has been temporarily disabled due to repeated login failures. Please contact your administrator: qc@ekareinc.com"")",,,,2023-08-14 15:08:47,2023-08-14 15:08:48,1.489s,PASSED
"tap(findTestObject(""Object Repository/User Management/10loginAttempts/android.widget.Button - OK (1)""), 30)",,,,2023-08-14 15:08:48,2023-08-14 15:08:49,0.418s,PASSED
,,,,,,,
Test Cases/User Managemenet/Login,,,,2023-08-14 15:08:49,2023-08-14 15:09:28,39.109s,PASSED
"startApplication(APK, false)",,,,2023-08-14 15:08:50,2023-08-14 15:09:01,11.112s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - username""), LoginCreds.get(""username""), 30)",,,,2023-08-14 15:09:01,2023-08-14 15:09:17,15.969s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - password""), LoginCreds.get(""password""), 30)",,,,2023-08-14 15:09:17,2023-08-14 15:09:18,1.512s,PASSED
"tap(findTestObject(""User Management/Login/android.view.ViewGroup - sign in""), 30)",,,,2023-08-14 15:09:18,2023-08-14 15:09:19,0.740s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Katalon""), 30)",,,,2023-08-14 15:09:19,2023-08-14 15:09:21,2.019s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-08-14 15:09:21,2023-08-14 15:09:23,2.010s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Patient Directory""), 30)",,,,2023-08-14 15:09:23,2023-08-14 15:09:28,4.681s,PASSED
,,,,,,,
Test Cases/User Managemenet/Logout,,,,2023-08-14 15:09:28,2023-08-14 15:09:34,6.242s,PASSED
"tap(findTestObject(""Object Repository/User Management/Logout/android.widget.ImageView - menu""), 0)",,,,2023-08-14 15:09:29,2023-08-14 15:09:29,0.460s,PASSED
"tap(findTestObject(""Object Repository/User Management/Logout/android.widget.TextView - Logout""), 0)",,,,2023-08-14 15:09:29,2023-08-14 15:09:31,1.828s,PASSED
"tap(findTestObject(""Object Repository/User Management/Logout/android.widget.Button - CONFIRM""), 0)",,,,2023-08-14 15:09:31,2023-08-14 15:09:34,2.517s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Logout/android.widget.ImageView""), 0)",,,,2023-08-14 15:09:34,2023-08-14 15:09:34,0.360s,PASSED
,,,,,,,
Test Cases/User Managemenet/Login as user with multiple sites,,,,2023-08-14 15:09:34,2023-08-14 15:11:46,2m - 11.605s,PASSED
"setText(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.EditText - username""), ""KatalonSite"", 30)",,,,2023-08-14 15:09:35,2023-08-14 15:09:36,1.056s,PASSED
"setText(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.EditText""), ""eKare123@"", 30)",,,,2023-08-14 15:09:36,2023-08-14 15:09:37,1.268s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - SIGN IN""), 30)",,,,2023-08-14 15:09:37,2023-08-14 15:09:38,0.950s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Katalon""), 30)",,,,2023-08-14 15:09:38,2023-08-14 15:09:41,2.705s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - add new patient""), 30)",,,,2023-08-14 15:09:41,2023-08-14 15:09:48,6.876s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.view.ViewGroup - patient""), 30)",,,,2023-08-14 15:09:48,2023-08-14 15:09:48,0.454s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.ImageView - menu""), 30)",,,,2023-08-14 15:09:48,2023-08-14 15:09:53,4.208s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Freeze patient""), 30)",,,,2023-08-14 15:09:53,2023-08-14 15:09:54,1.095s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Delete patient""), 30)",,,,2023-08-14 15:09:54,2023-08-14 15:09:54,0.306s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Cancel""), 30)",,,,2023-08-14 15:09:54,2023-08-14 15:09:54,0.406s,PASSED
pressBack(),,,,2023-08-14 15:09:54,2023-08-14 15:09:55,1.008s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.ImageView - Menu (1)""), 30)",,,,2023-08-14 15:09:55,2023-08-14 15:09:57,1.127s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Site""), 30)",,,,2023-08-14 15:09:57,2023-08-14 15:09:58,1.797s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - site user""), 30)",,,,2023-08-14 15:09:58,2023-08-14 15:09:59,0.939s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.view.ViewGroup""), 30)",,,,2023-08-14 15:09:59,2023-08-14 15:10:07,7.316s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.ImageView - menu""), 30)",,,,2023-08-14 15:10:07,2023-08-14 15:10:09,2.473s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Edit patient""), 30)",,,,2023-08-14 15:10:09,2023-08-14 15:10:10,0.994s,PASSED
"verifyElementNotExist(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - Delete patient""), 30)",,,,2023-08-14 15:10:10,2023-08-14 15:10:40,30.259s,PASSED
"verifyElementNotExist(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - Freeze patient""), 30)",,,,2023-08-14 15:10:40,2023-08-14 15:11:11,30.275s,PASSED
"tap(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - Cancel""), 30)",,,,2023-08-14 15:11:11,2023-08-14 15:11:11,0.334s,PASSED
pressBack(),,,,2023-08-14 15:11:11,2023-08-14 15:11:12,1.019s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.ImageView - Menu (1)""), 30)",,,,2023-08-14 15:11:12,2023-08-14 15:11:13,0.822s,PASSED
"tap(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - Site""), 30)",,,,2023-08-14 15:11:13,2023-08-14 15:11:14,1.665s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Test1""), 30)",,,,2023-08-14 15:11:14,2023-08-14 15:11:15,0.854s,PASSED
"verifyElementNotExist(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - add new patient""), 30)",,,,2023-08-14 15:11:15,2023-08-14 15:11:46,30.265s,PASSED
,,,,,,,
Test Cases/User Managemenet/Auto-logout,,,,2023-08-14 15:11:46,2023-08-14 15:13:03,1m - 17.679s,PASSED
"tap(findTestObject(""User Management/Auto-Logout/android.widget.ImageView - Menu (1)""), 30)",,,,2023-08-14 15:11:47,2023-08-14 15:11:47,0.360s,PASSED
"tap(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.TextView - Settings""), 30)",,,,2023-08-14 15:11:47,2023-08-14 15:11:49,1.687s,PASSED
"tap(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.TextView - Logout time""), 30)",,,,2023-08-14 15:11:49,2023-08-14 15:11:50,1.682s,PASSED
"tap(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.TextView - 1 minutes""), 30)",,,,2023-08-14 15:11:50,2023-08-14 15:11:51,0.882s,PASSED
"tap(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.ImageView (1)""), 30)",,,,2023-08-14 15:11:51,2023-08-14 15:11:53,1.374s,PASSED
"delay(65, STOP_ON_FAILURE)",,,,2023-08-14 15:11:53,2023-08-14 15:12:58,1m - 5.006s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.ImageView (2)""), 30)",,,,2023-08-14 15:12:58,2023-08-14 15:13:03,5.657s,PASSED
