Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Patient Management,,,,2023-08-14 16:37:49,2023-08-14 16:40:41,2m - 52.068s,PASSED
,,,,,,,
Test Cases/User Managemenet/Login,,,,2023-08-14 16:37:51,2023-08-14 16:38:44,52.940s,PASSED
"startApplication(APK, false)",,,,2023-08-14 16:37:53,2023-08-14 16:38:31,37.564s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - username""), LoginCreds.get(""username""), 30)",,,,2023-08-14 16:38:31,2023-08-14 16:38:33,2.592s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - password""), LoginCreds.get(""password""), 30)",,,,2023-08-14 16:38:33,2023-08-14 16:38:35,1.319s,PASSED
"tap(findTestObject(""User Management/Login/android.view.ViewGroup - sign in""), 30)",,,,2023-08-14 16:38:35,2023-08-14 16:38:36,0.833s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Katalon""), 30)",,,,2023-08-14 16:38:36,2023-08-14 16:38:38,2.006s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-08-14 16:38:38,2023-08-14 16:38:40,2.113s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Patient Directory""), 30)",,,,2023-08-14 16:38:40,2023-08-14 16:38:44,4.114s,PASSED
,,,,,,,
Test Cases/Patient Management/Add Patient,,,,2023-08-14 16:38:44,2023-08-14 16:38:58,13.635s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.TextView - add patient""), 30)",,,,2023-08-14 16:38:45,2023-08-14 16:38:46,0.664s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.EditText - First name""), ""Test"", 30)",,,,2023-08-14 16:38:46,2023-08-14 16:38:48,1.907s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.EditText - Last name""), ""lite"", 30)",,,,2023-08-14 16:38:48,2023-08-14 16:38:50,1.968s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.EditText - Date of birth (ddmmyyyy) (1)""), ""09/12/2001"", 30)",,,,2023-08-14 16:38:50,2023-08-14 16:38:51,1.824s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.EditText - MRN""), ""6766"", 30)",,,,2023-08-14 16:38:51,2023-08-14 16:38:53,1.317s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.TextView - Save""), 30)",,,,2023-08-14 16:38:53,2023-08-14 16:38:53,0.814s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.TextView - Patient created successfully""), ""Patient created successfully"")",,,,2023-08-14 16:38:53,2023-08-14 16:38:55,1.844s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.Button - OK""), 30)",,,,2023-08-14 16:38:55,2023-08-14 16:38:56,0.476s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.TextView - lite, Test""), ""lite, Test"")",,,,2023-08-14 16:38:56,2023-08-14 16:38:58,1.737s,PASSED
,,,,,,,
Test Cases/Patient Management/Search Patient,,,,2023-08-14 16:38:58,2023-08-14 16:39:04,6.186s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Search Patient/android.widget.EditText - Search by Name, MRN""), ""987"", 30)",,,,2023-08-14 16:38:59,2023-08-14 16:39:00,1.815s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Search Patient/android.view.ViewGroup""), 30)",,,,2023-08-14 16:39:00,2023-08-14 16:39:02,1.319s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Search Patient/android.widget.TextView - Current site""), 30)",,,,2023-08-14 16:39:02,2023-08-14 16:39:03,1.117s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Patient Management/Search Patient/android.view.ViewGroup (1)""), 30)",,,,2023-08-14 16:39:03,2023-08-14 16:39:04,0.841s,PASSED
,,,,,,,
Test Cases/Patient Management/Edit Patient,,,,2023-08-14 16:39:04,2023-08-14 16:39:20,16.650s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Edit Patient/android.view.ViewGroup (1)""), 30)",,,,2023-08-14 16:39:05,2023-08-14 16:39:05,0.518s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.ImageView""), 30)",,,,2023-08-14 16:39:05,2023-08-14 16:39:08,3.049s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.TextView - Edit patient""), 30)",,,,2023-08-14 16:39:08,2023-08-14 16:39:10,1.116s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.EditText - First Name""), ""Editt"", 30)",,,,2023-08-14 16:39:10,2023-08-14 16:39:12,1.987s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.EditText - Last Name""), ""Litee"", 30)",,,,2023-08-14 16:39:12,2023-08-14 16:39:13,1.860s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.EditText - DOB""), ""09/07/2001"", 30)",,,,2023-08-14 16:39:13,2023-08-14 16:39:15,1.893s,PASSED
"verifyElementAttributeValue(findTestObject(""Patient Management/Edit Patient/android.widget.EditText - MRN""), ""enabled"", ""false"", 30, STOP_ON_FAILURE)",,,,2023-08-14 16:39:15,2023-08-14 16:39:16,0.702s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.TextView - Save""), 30)",,,,2023-08-14 16:39:16,2023-08-14 16:39:17,0.605s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.TextView - Patient updated successfully""), ""Patient updated successfully."")",,,,2023-08-14 16:39:17,2023-08-14 16:39:18,1.453s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.Button - OK""), 30)",,,,2023-08-14 16:39:18,2023-08-14 16:39:19,0.718s,PASSED
pressBack(),,,,2023-08-14 16:39:19,2023-08-14 16:39:20,0.804s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.ImageView - x""), 30)",,,,2023-08-14 16:39:20,2023-08-14 16:39:20,0.829s,PASSED
,,,,,,,
Test Cases/Patient Management/Freeze Patient,,,,2023-08-14 16:39:20,2023-08-14 16:39:35,15.010s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.EditText - Search by Name, MRN""), ""6767"", 30)",,,,2023-08-14 16:39:22,2023-08-14 16:39:23,1.446s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.view.ViewGroup""), 30)",,,,2023-08-14 16:39:23,2023-08-14 16:39:25,1.838s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.TextView - Current site""), 30)",,,,2023-08-14 16:39:25,2023-08-14 16:39:26,1.518s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.view.ViewGroup (1)""), 30)",,,,2023-08-14 16:39:26,2023-08-14 16:39:27,1.086s,PASSED
"tap(findTestObject(""Patient Management/Freeze Patient/android.widget.ImageView - menu""), 30)",,,,2023-08-14 16:39:27,2023-08-14 16:39:29,2.034s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.TextView - Freeze patient""), 30)",,,,2023-08-14 16:39:29,2023-08-14 16:39:31,1.066s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.TextView - Change patient status to Inactive""), ""Change patient status to Inactive ?"")",,,,2023-08-14 16:39:31,2023-08-14 16:39:32,1.287s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.TextView - Confirm""), 30)",,,,2023-08-14 16:39:32,2023-08-14 16:39:32,0.396s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.TextView - Patient Inactive""), ""Patient Inactive"")",,,,2023-08-14 16:39:32,2023-08-14 16:39:35,2.722s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Freeze Patient/android.widget.ImageView (1)""), 30)",,,,2023-08-14 16:39:35,2023-08-14 16:39:35,0.444s,PASSED
,,,,,,,
Test Cases/Patient Management/Filter Patient,,,,2023-08-14 16:39:35,2023-08-14 16:39:42,6.153s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.ImageView - filter""), 30)",,,,2023-08-14 16:39:36,2023-08-14 16:39:37,0.405s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.Switch - ON""), 30)",,,,2023-08-14 16:39:37,2023-08-14 16:39:38,1.089s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Filter Patient/android.widget.TextView - Apply""), 30)",,,,2023-08-14 16:39:38,2023-08-14 16:39:39,1.380s,PASSED
