Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Wound Management,,,,2023-08-10 09:37:30,2023-08-10 09:44:08,6m - 37.855s,PASSED
,,,,,,,
Test Cases/User Managemenet/Login,,,,2023-08-10 09:37:32,2023-08-10 09:38:47,1m - 15.462s,PASSED
"startApplication(APK, true)",,,,2023-08-10 09:37:34,2023-08-10 09:38:34,59.815s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - username""), LoginCreds.get(""username""), 30)",,,,2023-08-10 09:38:34,2023-08-10 09:38:38,4.469s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - password""), LoginCreds.get(""password""), 30)",,,,2023-08-10 09:38:38,2023-08-10 09:38:39,1.320s,PASSED
"tap(findTestObject(""User Management/Login/android.view.ViewGroup - sign in""), 30)",,,,2023-08-10 09:38:39,2023-08-10 09:38:40,1.001s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Katalon""), 30)",,,,2023-08-10 09:38:40,2023-08-10 09:38:42,1.589s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-08-10 09:38:42,2023-08-10 09:38:44,2.194s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Patient Directory""), 30)",,,,2023-08-10 09:38:44,2023-08-10 09:38:47,2.945s,PASSED
,,,,,,,
Test Cases/Wound Management/Add Wound,,,,2023-08-10 09:38:47,2023-08-10 09:39:04,17.034s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.EditText - Search by Name, MRN""), ""78ui"", 30)",,,,2023-08-10 09:38:49,2023-08-10 09:38:50,1.468s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Current site""), 30)",,,,2023-08-10 09:38:50,2023-08-10 09:38:51,1.230s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-10 09:38:51,2023-08-10 09:38:53,1.986s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.view.ViewGroup""), 30)",,,,2023-08-10 09:38:53,2023-08-10 09:38:54,0.918s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.ImageView - add wound""), 30)",,,,2023-08-10 09:38:54,2023-08-10 09:38:57,2.174s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Next""), 30)",,,,2023-08-10 09:38:57,2023-08-10 09:38:58,1.326s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Save""), 30)",,,,2023-08-10 09:38:58,2023-08-10 09:39:00,1.977s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Add Wound/android.view.ViewGroup (2)""), 30)",,,,2023-08-10 09:39:00,2023-08-10 09:39:03,3.092s,PASSED
pressBack(),,,,2023-08-10 09:39:03,2023-08-10 09:39:03,0.456s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.ImageView - x""), 30)",,,,2023-08-10 09:39:03,2023-08-10 09:39:04,0.789s,PASSED
,,,,,,,
Test Cases/Wound Management/Edit Wound,,,,2023-08-10 09:39:04,2023-08-10 09:39:32,27.723s,PASSED
