Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Wound Management,,,,2023-08-15 11:27:24,2023-08-15 11:37:24,10m - 0.033s,PASSED
,,,,,,,
Test Cases/User Managemenet/Login,,,,2023-08-15 11:27:28,2023-08-15 11:29:21,1m - 52.882s,PASSED
"startApplication(APK, false)",,,,2023-08-15 11:27:36,2023-08-15 11:29:07,1m - 31.416s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - username""), LoginCreds.get(""username""), 30)",,,,2023-08-15 11:29:07,2023-08-15 11:29:11,4.192s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - password""), LoginCreds.get(""password""), 30)",,,,2023-08-15 11:29:11,2023-08-15 11:29:13,1.480s,PASSED
"tap(findTestObject(""User Management/Login/android.view.ViewGroup - sign in""), 30)",,,,2023-08-15 11:29:13,2023-08-15 11:29:14,0.902s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Katalon""), 30)",,,,2023-08-15 11:29:14,2023-08-15 11:29:16,2.034s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-08-15 11:29:16,2023-08-15 11:29:18,2.295s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Patient Directory""), 30)",,,,2023-08-15 11:29:18,2023-08-15 11:29:21,3.156s,PASSED
,,,,,,,
Test Cases/Wound Management/Add Wound,,,,2023-08-15 11:29:21,2023-08-15 11:29:37,16.403s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.EditText - Search by Name, MRN""), ""78ui"", 30)",,,,2023-08-15 11:29:24,2023-08-15 11:29:26,2.091s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Current site""), 30)",,,,2023-08-15 11:29:26,2023-08-15 11:29:27,1.115s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-15 11:29:27,2023-08-15 11:29:28,1.022s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.view.ViewGroup""), 30)",,,,2023-08-15 11:29:28,2023-08-15 11:29:29,1.064s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.ImageView - add wound""), 30)",,,,2023-08-15 11:29:29,2023-08-15 11:29:31,2.047s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Next""), 30)",,,,2023-08-15 11:29:31,2023-08-15 11:29:32,1.141s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Save""), 30)",,,,2023-08-15 11:29:32,2023-08-15 11:29:33,0.946s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Add Wound/android.view.ViewGroup (2)""), 30)",,,,2023-08-15 11:29:33,2023-08-15 11:29:36,2.787s,PASSED
pressBack(),,,,2023-08-15 11:29:36,2023-08-15 11:29:37,0.619s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.ImageView - x""), 30)",,,,2023-08-15 11:29:37,2023-08-15 11:29:37,0.826s,PASSED
,,,,,,,
Test Cases/Wound Management/Edit Wound,,,,2023-08-15 11:29:38,2023-08-15 11:30:05,27.887s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.EditText - Search by Name, MRN""), ""86ui"", 30)",,,,2023-08-15 11:29:40,2023-08-15 11:29:42,1.800s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Current site""), 30)",,,,2023-08-15 11:29:42,2023-08-15 11:29:43,0.980s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-15 11:29:43,2023-08-15 11:29:44,0.982s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup""), 30)",,,,2023-08-15 11:29:44,2023-08-15 11:29:45,1.138s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-15 11:29:45,2023-08-15 11:29:47,1.932s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-15 11:29:47,2023-08-15 11:29:48,0.736s,PASSED
"tap(findTestObject(""Wound Management/Edit Wound/android.widget.ImageView - MENU (1)""), 30)",,,,2023-08-15 11:29:48,2023-08-15 11:29:50,2.596s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Edit wound""), 30)",,,,2023-08-15 11:29:50,2023-08-15 11:29:52,1.278s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup - secondary wound type""), 30)",,,,2023-08-15 11:29:52,2023-08-15 11:29:53,1.227s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Stage III""), 30)",,,,2023-08-15 11:29:53,2023-08-15 11:29:54,0.984s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup - facility acquired wound""), 30)",,,,2023-08-15 11:29:54,2023-08-15 11:29:55,1.029s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Next""), 30)",,,,2023-08-15 11:29:55,2023-08-15 11:29:56,1.087s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Additional description (Optional)""), 30)",,,,2023-08-15 11:29:56,2023-08-15 11:29:57,0.947s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.EditText - description""), ""Test Description"", 30)",,,,2023-08-15 11:29:57,2023-08-15 11:29:58,1.507s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - OK""), 30)",,,,2023-08-15 11:29:58,2023-08-15 11:29:59,0.642s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Save""), 30)",,,,2023-08-15 11:29:59,2023-08-15 11:30:00,0.934s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Test Description""), ""Test Description"")",,,,2023-08-15 11:30:00,2023-08-15 11:30:03,3.484s,PASSED
pressBack(),,,,2023-08-15 11:30:03,2023-08-15 11:30:04,0.418s,PASSED
pressBack(),,,,2023-08-15 11:30:04,2023-08-15 11:30:05,0.696s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.ImageView - x""), 30)",,,,2023-08-15 11:30:05,2023-08-15 11:30:05,0.819s,PASSED
,,,,,,,
Test Cases/Wound Management/Change wound Statues,,,,2023-08-15 11:30:05,2023-08-15 11:30:23,18.031s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.EditText - Search by Name, MRN""), ""87ui"", 30)",,,,2023-08-15 11:30:08,2023-08-15 11:30:10,1.293s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.TextView - Current site""), 30)",,,,2023-08-15 11:30:10,2023-08-15 11:30:11,1.018s,PASSED
