Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Wound Management,,,,2023-07-25 16:31:05,2023-07-25 16:33:06,2m - 1.484s,PASSED
,,,,,,,
Test Cases/User Managemenet/Login,,,,2023-07-25 16:31:06,2023-07-25 16:31:59,53.409s,PASSED
"startApplication(""C:\Users\Amarir\Downloads\APK\IS\app-release.apk"", true)",,,,2023-07-25 16:31:07,2023-07-25 16:31:47,40.576s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - username""), LoginCreds.get(""username""), 30)",,,,2023-07-25 16:31:47,2023-07-25 16:31:53,5.410s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - password""), LoginCreds.get(""password""), 30)",,,,2023-07-25 16:31:53,2023-07-25 16:31:54,1.197s,PASSED
"tap(findTestObject(""User Management/Login/android.view.ViewGroup - sign in""), 30)",,,,2023-07-25 16:31:54,2023-07-25 16:31:55,0.755s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Katalon""), 30)",,,,2023-07-25 16:31:55,2023-07-25 16:31:56,1.658s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-07-25 16:31:56,2023-07-25 16:31:58,2.074s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Patient Directory""), 30)",,,,2023-07-25 16:31:58,2023-07-25 16:31:59,0.654s,PASSED
,,,,,,,
Test Cases/Wound Management/Add Wound,,,,2023-07-25 16:31:59,2023-07-25 16:32:12,12.752s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.EditText - Search by Name, MRN""), ""78ui"", 0)",,,,2023-07-25 16:32:00,2023-07-25 16:32:01,1.422s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Current site""), 0)",,,,2023-07-25 16:32:01,2023-07-25 16:32:02,0.988s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Current site (1)""), 0)",,,,2023-07-25 16:32:02,2023-07-25 16:32:03,1.417s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.view.ViewGroup""), 0)",,,,2023-07-25 16:32:03,2023-07-25 16:32:04,0.852s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.ImageView - add wound""), 0)",,,,2023-07-25 16:32:04,2023-07-25 16:32:06,1.800s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Next""), 0)",,,,2023-07-25 16:32:06,2023-07-25 16:32:07,0.993s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Save""), 0)",,,,2023-07-25 16:32:07,2023-07-25 16:32:08,1.005s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Add Wound/android.view.ViewGroup (2)""), 0)",,,,2023-07-25 16:32:08,2023-07-25 16:32:11,2.693s,PASSED
pressBack(),,,,2023-07-25 16:32:11,2023-07-25 16:32:11,0.232s,PASSED
