Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/User Management/Restore Password/android.widget.EditText - username""), LoginCreds.get(""username""), 30)",,,,2023-08-13 17:25:53,2023-08-13 17:25:54,1.450s,PASSED
"setText(findTestObject(""Object Repository/User Management/Restore Password/android.widget.EditText - email""), LoginCreds.get(""email""), 30)",,,,2023-08-13 17:25:54,2023-08-13 17:25:55,1.272s,PASSED
"tap(findTestObject(""Object Repository/User Management/Restore Password/android.view.ViewGroup""), 30)",,,,2023-08-13 17:25:55,2023-08-13 17:25:56,0.791s,PASSED
pressBack(),,,,2023-08-13 17:25:56,2023-08-13 17:25:57,0.985s,PASSED
,,,,,,,
Test Cases/User Managemenet/10loginTestAttempts,,,,2023-08-13 17:25:57,2023-08-13 17:26:42,44.811s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - username""), ""test101"", 30)",,,,2023-08-13 17:25:58,2023-08-13 17:26:00,1.346s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - password""), ""123"", 30)",,,,2023-08-13 17:26:00,2023-08-13 17:26:01,1.235s,PASSED
"tap(findTestObject(""Object Repository/User Management/10loginAttempts/android.view.ViewGroup""), 30)",,,,2023-08-13 17:26:01,2023-08-13 17:26:02,1.368s,PASSED
"verifyElementText(findTestObject(""User Management/10loginAttempts/android.widget.TextView - Login failed. Incorrect credentials""), ""Login failed. Incorrect credentials !"")",,,,2023-08-13 17:26:02,2023-08-13 17:26:07,4.284s,PASSED
"tap(findTestObject(""Object Repository/User Management/10loginAttempts/android.widget.Button - OK""), 30)",,,,2023-08-13 17:26:07,2023-08-13 17:26:07,0.534s,PASSED
"tap(findTestObject(""User Management/10loginAttempts/android.view.ViewGroup""), 30)",,,,2023-08-13 17:26:07,2023-08-13 17:26:08,0.782s,PASSED
"verifyElementText(findTestObject(""User Management/10loginAttempts/android.widget.TextView - Login failed. Incorrect credentials""), ""Login failed. Incorrect credentials !"")",,,,2023-08-13 17:26:08,2023-08-13 17:26:11,3.083s,PASSED
"tap(findTestObject(""Object Repository/User Management/10loginAttempts/android.widget.Button - OK""), 30)",,,,2023-08-13 17:26:11,2023-08-13 17:26:11,0.383s,PASSED
"tap(findTestObject(""User Management/10loginAttempts/android.view.ViewGroup""), 30)",,,,2023-08-13 17:26:11,2023-08-13 17:26:12,1.036s,PASSED
"verifyElementText(findTestObject(""User Management/10loginAttempts/android.widget.TextView - Login failed. Incorrect credentials""), ""Login failed. Incorrect credentials !"")",,,,2023-08-13 17:26:12,2023-08-13 17:26:17,4.769s,PASSED
"tap(findTestObject(""Object Repository/User Management/10loginAttempts/android.widget.Button - OK""), 30)",,,,2023-08-13 17:26:17,2023-08-13 17:26:18,0.416s,PASSED
"tap(findTestObject(""User Management/10loginAttempts/android.view.ViewGroup""), 30)",,,,2023-08-13 17:26:18,2023-08-13 17:26:18,0.745s,PASSED
"verifyElementText(findTestObject(""User Management/10loginAttempts/android.widget.TextView - Login failed. Incorrect credentials""), ""Login failed. Incorrect credentials !"")",,,,2023-08-13 17:26:18,2023-08-13 17:26:20,1.367s,PASSED
"tap(findTestObject(""Object Repository/User Management/10loginAttempts/android.widget.Button - OK""), 30)",,,,2023-08-13 17:26:20,2023-08-13 17:26:20,0.445s,PASSED
"tap(findTestObject(""User Management/10loginAttempts/android.view.ViewGroup""), 30)",,,,2023-08-13 17:26:20,2023-08-13 17:26:21,0.766s,PASSED
"verifyElementText(findTestObject(""User Management/10loginAttempts/android.widget.TextView - Login failed. Incorrect credentials""), ""Login failed. Incorrect credentials !"")",,,,2023-08-13 17:26:21,2023-08-13 17:26:23,2.454s,PASSED
"tap(findTestObject(""Object Repository/User Management/10loginAttempts/android.widget.Button - OK""), 30)",,,,2023-08-13 17:26:23,2023-08-13 17:26:24,0.712s,PASSED
"tap(findTestObject(""User Management/10loginAttempts/android.view.ViewGroup""), 30)",,,,2023-08-13 17:26:24,2023-08-13 17:26:25,0.776s,PASSED
"verifyElementText(findTestObject(""User Management/10loginAttempts/android.widget.TextView - Login failed. Incorrect credentials""), ""Login failed. Incorrect credentials !"")",,,,2023-08-13 17:26:25,2023-08-13 17:26:27,2.063s,PASSED
"tap(findTestObject(""Object Repository/User Management/10loginAttempts/android.widget.Button - OK""), 30)",,,,2023-08-13 17:26:27,2023-08-13 17:26:27,0.478s,PASSED
"tap(findTestObject(""User Management/10loginAttempts/android.view.ViewGroup""), 30)",,,,2023-08-13 17:26:27,2023-08-13 17:26:28,0.710s,PASSED
"verifyElementText(findTestObject(""User Management/10loginAttempts/android.widget.TextView - Login failed. Incorrect credentials""), ""Login failed. Incorrect credentials !"")",,,,2023-08-13 17:26:28,2023-08-13 17:26:33,4.767s,PASSED
"tap(findTestObject(""Object Repository/User Management/10loginAttempts/android.widget.Button - OK""), 30)",,,,2023-08-13 17:26:33,2023-08-13 17:26:33,0.507s,PASSED
"tap(findTestObject(""User Management/10loginAttempts/android.view.ViewGroup""), 30)",,,,2023-08-13 17:26:33,2023-08-13 17:26:34,0.949s,PASSED
"verifyElementText(findTestObject(""User Management/10loginAttempts/android.widget.TextView - Login failed. Incorrect credentials""), ""Login failed. Incorrect credentials !"")",,,,2023-08-13 17:26:34,2023-08-13 17:26:36,1.584s,PASSED
"tap(findTestObject(""Object Repository/User Management/10loginAttempts/android.widget.Button - OK""), 30)",,,,2023-08-13 17:26:36,2023-08-13 17:26:36,0.501s,PASSED
"tap(findTestObject(""User Management/10loginAttempts/android.view.ViewGroup""), 30)",,,,2023-08-13 17:26:36,2023-08-13 17:26:37,0.749s,PASSED
"verifyElementText(findTestObject(""User Management/10loginAttempts/android.widget.TextView - Login failed. Incorrect credentials""), ""Login failed. Incorrect credentials !"")",,,,2023-08-13 17:26:37,2023-08-13 17:26:39,1.490s,PASSED
"tap(findTestObject(""Object Repository/User Management/10loginAttempts/android.widget.Button - OK""), 30)",,,,2023-08-13 17:26:39,2023-08-13 17:26:39,0.599s,PASSED
"tap(findTestObject(""User Management/10loginAttempts/android.view.ViewGroup""), 30)",,,,2023-08-13 17:26:39,2023-08-13 17:26:40,0.739s,PASSED
"verifyElementText(findTestObject(""User Management/10loginAttempts/android.widget.TextView - Fail 10 attempts message""), ""Your account has been temporarily disabled due to repeated login failures. Please contact your administrator: samarir@masaratapp.com"")",,,,2023-08-13 17:26:40,2023-08-13 17:26:42,1.632s,PASSED
"tap(findTestObject(""Object Repository/User Management/10loginAttempts/android.widget.Button - OK (1)""), 30)",,,,2023-08-13 17:26:42,2023-08-13 17:26:42,0.409s,PASSED
,,,,,,,
Test Cases/User Managemenet/Login,,,,2023-08-13 17:26:42,2023-08-13 17:27:00,17.752s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - username""), LoginCreds.get(""username""), 30)",,,,2023-08-13 17:26:43,2023-08-13 17:26:44,1.062s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - password""), LoginCreds.get(""password""), 30)",,,,2023-08-13 17:26:44,2023-08-13 17:26:46,1.356s,PASSED
"tap(findTestObject(""User Management/Login/android.view.ViewGroup - sign in""), 30)",,,,2023-08-13 17:26:46,2023-08-13 17:26:46,0.778s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Katalon""), 30)",,,,2023-08-13 17:26:46,2023-08-13 17:26:51,4.280s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-08-13 17:26:51,2023-08-13 17:26:53,2.014s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Patient Directory""), 30)",,,,2023-08-13 17:26:53,2023-08-13 17:27:00,7.141s,PASSED
,,,,,,,
Test Cases/User Managemenet/Logout,,,,2023-08-13 17:27:00,2023-08-13 17:27:07,6.835s,PASSED
"tap(findTestObject(""Object Repository/User Management/Logout/android.widget.ImageView - menu""), 0)",,,,2023-08-13 17:27:01,2023-08-13 17:27:01,0.494s,PASSED
"tap(findTestObject(""Object Repository/User Management/Logout/android.widget.TextView - Logout""), 0)",,,,2023-08-13 17:27:01,2023-08-13 17:27:03,1.822s,PASSED
"tap(findTestObject(""Object Repository/User Management/Logout/android.widget.Button - CONFIRM""), 0)",,,,2023-08-13 17:27:03,2023-08-13 17:27:04,0.834s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Logout/android.widget.ImageView""), 0)",,,,2023-08-13 17:27:04,2023-08-13 17:27:07,2.463s,PASSED
,,,,,,,
Test Cases/User Managemenet/Login as user with multiple sites,,,,2023-08-13 17:27:07,2023-08-13 17:29:24,2m - 17.593s,PASSED
"setText(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.EditText - username""), ""KatalonSite"", 30)",,,,2023-08-13 17:27:08,2023-08-13 17:27:10,1.206s,PASSED
"setText(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.EditText""), ""eKare123@"", 30)",,,,2023-08-13 17:27:10,2023-08-13 17:27:11,1.260s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - SIGN IN""), 30)",,,,2023-08-13 17:27:11,2023-08-13 17:27:12,0.772s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Katalon""), 30)",,,,2023-08-13 17:27:12,2023-08-13 17:27:15,3.658s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - add new patient""), 30)",,,,2023-08-13 17:27:15,2023-08-13 17:27:23,7.356s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.view.ViewGroup - patient""), 30)",,,,2023-08-13 17:27:23,2023-08-13 17:27:24,0.971s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.ImageView - menu""), 30)",,,,2023-08-13 17:27:24,2023-08-13 17:27:26,2.705s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Freeze patient""), 30)",,,,2023-08-13 17:27:26,2023-08-13 17:27:27,1.073s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Delete patient""), 30)",,,,2023-08-13 17:27:27,2023-08-13 17:27:28,0.344s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Cancel""), 30)",,,,2023-08-13 17:27:28,2023-08-13 17:27:28,0.372s,PASSED
pressBack(),,,,2023-08-13 17:27:28,2023-08-13 17:27:29,1.010s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.ImageView - Menu (1)""), 30)",,,,2023-08-13 17:27:29,2023-08-13 17:27:30,0.998s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Site""), 30)",,,,2023-08-13 17:27:30,2023-08-13 17:27:32,1.750s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - site user""), 30)",,,,2023-08-13 17:27:32,2023-08-13 17:27:33,0.965s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.view.ViewGroup""), 30)",,,,2023-08-13 17:27:33,2023-08-13 17:27:42,9.325s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.ImageView - menu""), 30)",,,,2023-08-13 17:27:42,2023-08-13 17:27:47,5.207s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Edit patient""), 30)",,,,2023-08-13 17:27:47,2023-08-13 17:27:48,0.996s,PASSED
"verifyElementNotExist(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - Delete patient""), 30)",,,,2023-08-13 17:27:48,2023-08-13 17:28:19,30.259s,PASSED
"verifyElementNotExist(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - Freeze patient""), 30)",,,,2023-08-13 17:28:19,2023-08-13 17:28:49,30.422s,PASSED
"tap(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - Cancel""), 30)",,,,2023-08-13 17:28:49,2023-08-13 17:28:49,0.405s,PASSED
pressBack(),,,,2023-08-13 17:28:49,2023-08-13 17:28:51,1.041s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.ImageView - Menu (1)""), 30)",,,,2023-08-13 17:28:51,2023-08-13 17:28:51,0.867s,PASSED
"tap(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - Site""), 30)",,,,2023-08-13 17:28:51,2023-08-13 17:28:53,1.705s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login as user with multiple sites/android.widget.TextView - Test1""), 30)",,,,2023-08-13 17:28:53,2023-08-13 17:28:54,0.839s,PASSED
"verifyElementNotExist(findTestObject(""User Management/Login as user with multiple sites/android.widget.TextView - add new patient""), 30)",,,,2023-08-13 17:28:54,2023-08-13 17:29:24,30.284s,PASSED
,,,,,,,
Test Cases/User Managemenet/Auto-logout,,,,2023-08-13 17:29:24,2023-08-13 17:30:42,1m - 17.964s,PASSED
"tap(findTestObject(""User Management/Auto-Logout/android.widget.ImageView - Menu (1)""), 30)",,,,2023-08-13 17:29:25,2023-08-13 17:29:26,0.674s,PASSED
"tap(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.TextView - Settings""), 30)",,,,2023-08-13 17:29:26,2023-08-13 17:29:27,1.643s,PASSED
"tap(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.TextView - Logout time""), 30)",,,,2023-08-13 17:29:27,2023-08-13 17:29:29,1.754s,PASSED
"tap(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.TextView - 1 minutes""), 30)",,,,2023-08-13 17:29:29,2023-08-13 17:29:30,0.881s,PASSED
"tap(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.ImageView (1)""), 30)",,,,2023-08-13 17:29:30,2023-08-13 17:29:32,1.518s,PASSED
"delay(65, STOP_ON_FAILURE)",,,,2023-08-13 17:29:32,2023-08-13 17:30:37,1m - 5.022s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Auto-Logout/android.widget.ImageView (2)""), 30)",,,,2023-08-13 17:30:37,2023-08-13 17:30:42,5.554s,PASSED
