Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Patient Management,,,,2023-08-17 10:38:55,2023-08-17 10:41:28,2m - 33.308s,PASSED
,,,,,,,
Test Cases/User Managemenet/Login,,,,2023-08-17 10:38:56,2023-08-17 10:39:41,45.524s,PASSED
"startApplication(APK, false)",,,,2023-08-17 10:38:57,2023-08-17 10:39:27,30.092s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - username""), LoginCreds.get(""username""), 30)",,,,2023-08-17 10:39:27,2023-08-17 10:39:32,5.237s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - password""), LoginCreds.get(""password""), 30)",,,,2023-08-17 10:39:32,2023-08-17 10:39:33,1.266s,PASSED
"tap(findTestObject(""User Management/Login/android.view.ViewGroup - sign in""), 30)",,,,2023-08-17 10:39:33,2023-08-17 10:39:34,0.778s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Katalon""), 30)",,,,2023-08-17 10:39:34,2023-08-17 10:39:36,1.785s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-08-17 10:39:36,2023-08-17 10:39:38,2.129s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Patient Directory""), 30)",,,,2023-08-17 10:39:38,2023-08-17 10:39:41,3.021s,PASSED
,,,,,,,
Test Cases/Patient Management/Add Patient,,,,2023-08-17 10:39:41,2023-08-17 10:39:54,12.960s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.TextView - add patient""), 30)",,,,2023-08-17 10:39:42,2023-08-17 10:39:43,0.530s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.EditText - First name""), ""Test"", 30)",,,,2023-08-17 10:39:43,2023-08-17 10:39:45,2.163s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.EditText - Last name""), ""lite"", 30)",,,,2023-08-17 10:39:45,2023-08-17 10:39:46,1.324s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.EditText - Date of birth (ddmmyyyy) (1)""), ""09/12/2001"", 30)",,,,2023-08-17 10:39:46,2023-08-17 10:39:48,1.796s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.EditText - MRN""), ""6766"", 30)",,,,2023-08-17 10:39:48,2023-08-17 10:39:50,1.779s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.TextView - Save""), 30)",,,,2023-08-17 10:39:50,2023-08-17 10:39:51,0.798s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.TextView - Patient created successfully""), ""Patient created successfully"")",,,,2023-08-17 10:39:51,2023-08-17 10:39:52,1.440s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.Button - OK""), 30)",,,,2023-08-17 10:39:52,2023-08-17 10:39:52,0.339s,PASSED
"verifyElementText(findTestObject(""Object Repository/Patient Management/Add Patient/android.widget.TextView - lite, Test""), ""lite, Test"")",,,,2023-08-17 10:39:52,2023-08-17 10:39:54,1.804s,PASSED
,,,,,,,
Test Cases/Patient Management/Search Patient,,,,2023-08-17 10:39:54,2023-08-17 10:40:00,6.301s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Search Patient/android.widget.EditText - Search by Name, MRN""), ""987"", 30)",,,,2023-08-17 10:39:55,2023-08-17 10:39:57,1.447s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Search Patient/android.view.ViewGroup""), 30)",,,,2023-08-17 10:39:57,2023-08-17 10:39:58,1.622s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Search Patient/android.widget.TextView - Current site""), 30)",,,,2023-08-17 10:39:58,2023-08-17 10:40:00,1.455s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Patient Management/Search Patient/android.view.ViewGroup (1)""), 30)",,,,2023-08-17 10:40:00,2023-08-17 10:40:00,0.756s,PASSED
,,,,,,,
Test Cases/Patient Management/Edit Patient,,,,2023-08-17 10:40:00,2023-08-17 10:40:14,13.845s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Edit Patient/android.view.ViewGroup (1)""), 30)",,,,2023-08-17 10:40:01,2023-08-17 10:40:02,0.336s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.ImageView""), 30)",,,,2023-08-17 10:40:02,2023-08-17 10:40:03,1.754s,PASSED
"tap(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.TextView - Edit patient""), 30)",,,,2023-08-17 10:40:03,2023-08-17 10:40:05,1.074s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.EditText - First Name""), ""Editt"", 30)",,,,2023-08-17 10:40:05,2023-08-17 10:40:06,1.733s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.EditText - Last Name""), ""Litee"", 30)",,,,2023-08-17 10:40:06,2023-08-17 10:40:08,1.852s,PASSED
"setText(findTestObject(""Object Repository/Patient Management/Edit Patient/android.widget.EditText - DOB""), ""09/07/2001"", 30)",,,,2023-08-17 10:40:08,2023-08-17 10:40:10,1.870s,PASSED
