Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Wound Management,,,,2023-08-16 21:52:13,2023-08-16 21:56:44,4m - 30.490s,PASSED
,,,,,,,
Test Cases/User Managemenet/Login,,,,2023-08-16 21:52:14,2023-08-16 21:52:56,41.743s,PASSED
"startApplication(APK, false)",,,,2023-08-16 21:52:15,2023-08-16 21:52:40,24.569s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - username""), LoginCreds.get(""username""), 30)",,,,2023-08-16 21:52:40,2023-08-16 21:52:45,5.143s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - password""), LoginCreds.get(""password""), 30)",,,,2023-08-16 21:52:45,2023-08-16 21:52:46,1.282s,PASSED
"tap(findTestObject(""User Management/Login/android.view.ViewGroup - sign in""), 30)",,,,2023-08-16 21:52:46,2023-08-16 21:52:47,0.814s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Katalon""), 30)",,,,2023-08-16 21:52:47,2023-08-16 21:52:48,1.673s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-08-16 21:52:48,2023-08-16 21:52:51,2.098s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Patient Directory""), 30)",,,,2023-08-16 21:52:51,2023-08-16 21:52:56,5.013s,PASSED
,,,,,,,
Test Cases/Wound Management/Add Wound,,,,2023-08-16 21:52:56,2023-08-16 21:53:10,14.182s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.EditText - Search by Name, MRN""), ""78ui"", 30)",,,,2023-08-16 21:52:56,2023-08-16 21:52:58,1.444s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Current site""), 30)",,,,2023-08-16 21:52:58,2023-08-16 21:52:59,1.059s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-16 21:52:59,2023-08-16 21:53:00,1.447s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.view.ViewGroup""), 30)",,,,2023-08-16 21:53:00,2023-08-16 21:53:01,1.067s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.ImageView - add wound""), 30)",,,,2023-08-16 21:53:01,2023-08-16 21:53:03,2.073s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Next""), 30)",,,,2023-08-16 21:53:03,2023-08-16 21:53:05,1.075s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Save""), 30)",,,,2023-08-16 21:53:05,2023-08-16 21:53:05,0.892s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Add Wound/android.view.ViewGroup (2)""), 30)",,,,2023-08-16 21:53:05,2023-08-16 21:53:09,3.166s,PASSED
pressBack(),,,,2023-08-16 21:53:09,2023-08-16 21:53:09,0.302s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.ImageView - x""), 30)",,,,2023-08-16 21:53:09,2023-08-16 21:53:10,0.854s,PASSED
,,,,,,,
Test Cases/Wound Management/Edit Wound,,,,2023-08-16 21:53:10,2023-08-16 21:54:03,53.593s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.EditText - Search by Name, MRN""), ""86ui"", 30)",,,,2023-08-16 21:53:11,2023-08-16 21:53:12,1.365s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Current site""), 30)",,,,2023-08-16 21:53:12,2023-08-16 21:53:13,0.811s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-16 21:53:13,2023-08-16 21:53:14,1.082s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup""), 30)",,,,2023-08-16 21:53:14,2023-08-16 21:53:15,0.935s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-16 21:53:15,2023-08-16 21:53:45,30.193s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-16 21:53:45,2023-08-16 21:53:45,0.438s,PASSED
"tap(findTestObject(""Wound Management/Edit Wound/android.widget.ImageView - MENU (1)""), 30)",,,,2023-08-16 21:53:45,2023-08-16 21:53:48,2.296s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Edit wound""), 30)",,,,2023-08-16 21:53:48,2023-08-16 21:53:49,1.706s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup - secondary wound type""), 30)",,,,2023-08-16 21:53:49,2023-08-16 21:53:51,1.193s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Stage III""), 30)",,,,2023-08-16 21:53:51,2023-08-16 21:53:52,0.975s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.view.ViewGroup - facility acquired wound""), 30)",,,,2023-08-16 21:53:52,2023-08-16 21:53:53,0.910s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Next""), 30)",,,,2023-08-16 21:53:53,2023-08-16 21:53:53,0.953s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Additional description (Optional)""), 30)",,,,2023-08-16 21:53:53,2023-08-16 21:53:54,0.936s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.EditText - description""), ""Test Description"", 30)",,,,2023-08-16 21:53:54,2023-08-16 21:53:56,1.729s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - OK""), 30)",,,,2023-08-16 21:53:56,2023-08-16 21:53:57,0.635s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Save""), 30)",,,,2023-08-16 21:53:57,2023-08-16 21:53:58,0.880s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.TextView - Test Description""), ""Test Description"")",,,,2023-08-16 21:53:58,2023-08-16 21:54:02,3.959s,PASSED
pressBack(),,,,2023-08-16 21:54:02,2023-08-16 21:54:02,0.259s,PASSED
pressBack(),,,,2023-08-16 21:54:02,2023-08-16 21:54:03,0.700s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.ImageView - x""), 30)",,,,2023-08-16 21:54:03,2023-08-16 21:54:03,0.798s,PASSED
,,,,,,,
Test Cases/Wound Management/Change wound Statues,,,,2023-08-16 21:54:03,2023-08-16 21:54:50,46.172s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.EditText - Search by Name, MRN""), ""87ui"", 30)",,,,2023-08-16 21:54:04,2023-08-16 21:54:06,1.420s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.TextView - Current site""), 30)",,,,2023-08-16 21:54:06,2023-08-16 21:54:07,1.476s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-16 21:54:07,2023-08-16 21:54:08,0.983s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.view.ViewGroup - Patient""), 30)",,,,2023-08-16 21:54:08,2023-08-16 21:54:39,31.123s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Change wound statues/android.view.ViewGroup - wound""), 30)",,,,2023-08-16 21:54:39,2023-08-16 21:54:42,2.424s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.view.ViewGroup - Patient""), 30)",,,,2023-08-16 21:54:42,2023-08-16 21:54:42,0.426s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.view.ViewGroup - wound statues""), 30)",,,,2023-08-16 21:54:42,2023-08-16 21:54:45,2.901s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.TextView - Healed""), ""Healed"")",,,,2023-08-16 21:54:45,2023-08-16 21:54:46,1.221s,PASSED
"tap(findTestObject(""Wound Management/Change wound statues/android.widget.TextView - Healed""), 30)",,,,2023-08-16 21:54:46,2023-08-16 21:54:47,0.332s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.TextView - Healed (1)""), ""Healed"")",,,,2023-08-16 21:54:47,2023-08-16 21:54:48,1.370s,PASSED
pressBack(),,,,2023-08-16 21:54:48,2023-08-16 21:54:48,0.240s,PASSED
pressBack(),,,,2023-08-16 21:54:48,2023-08-16 21:54:49,0.670s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.ImageView""), 30)",,,,2023-08-16 21:54:49,2023-08-16 21:54:50,0.763s,PASSED
,,,,,,,
Test Cases/Wound Management/Lock Wound,,,,2023-08-16 21:54:50,2023-08-16 21:55:09,19.871s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.EditText - Search by Name, MRN""), ""89ui"", 30)",,,,2023-08-16 21:54:50,2023-08-16 21:54:51,0.924s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.TextView - Current site""), 30)",,,,2023-08-16 21:54:51,2023-08-16 21:54:52,0.783s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-16 21:54:52,2023-08-16 21:54:54,1.754s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Lock Wound/android.view.ViewGroup - Patient""), 30)",,,,2023-08-16 21:54:54,2023-08-16 21:54:54,0.278s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.view.ViewGroup - Patient""), 30)",,,,2023-08-16 21:54:54,2023-08-16 21:54:54,0.344s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Lock Wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-16 21:54:54,2023-08-16 21:54:57,2.427s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-16 21:54:57,2023-08-16 21:54:57,0.395s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.ImageView - menu""), 30)",,,,2023-08-16 21:54:57,2023-08-16 21:55:00,2.935s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.TextView - Lock wound""), 30)",,,,2023-08-16 21:55:00,2023-08-16 21:55:02,1.276s,PASSED
pressBack(),,,,2023-08-16 21:55:02,2023-08-16 21:55:03,1.890s,PASSED
delay(5),,,,2023-08-16 21:55:03,2023-08-16 21:55:08,5.007s,PASSED
pressBack(),,,,2023-08-16 21:55:08,2023-08-16 21:55:09,0.219s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.ImageView - x""), 30)",,,,2023-08-16 21:55:09,2023-08-16 21:55:09,0.793s,PASSED
,,,,,,,
Test Cases/Wound Management/Unlock Wound,,,,2023-08-16 21:55:09,2023-08-16 21:55:27,17.500s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Unlock wound/android.widget.EditText - Search by Name, MRN""), ""90ui"", 30)",,,,2023-08-16 21:55:10,2023-08-16 21:55:13,2.182s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Unlock wound/android.widget.TextView - Current site""), 30)",,,,2023-08-16 21:55:13,2023-08-16 21:55:14,0.972s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Unlock wound/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-16 21:55:14,2023-08-16 21:55:14,0.859s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Unlock wound/android.view.ViewGroup - Patient""), 30)",,,,2023-08-16 21:55:14,2023-08-16 21:55:16,1.273s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Unlock wound/android.view.ViewGroup - Patient""), 30)",,,,2023-08-16 21:55:16,2023-08-16 21:55:16,0.354s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Unlock wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-16 21:55:16,2023-08-16 21:55:19,2.424s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Unlock wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-16 21:55:19,2023-08-16 21:55:19,0.414s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Unlock wound/android.widget.ImageView - menu""), 30)",,,,2023-08-16 21:55:19,2023-08-16 21:55:22,2.882s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Unlock wound/android.widget.TextView - Unlock wound""), ""Unlock wound"")",,,,2023-08-16 21:55:22,2023-08-16 21:55:23,1.190s,PASSED
"tap(findTestObject(""Wound Management/Unlock wound/android.widget.TextView - Unlock wound""), 30)",,,,2023-08-16 21:55:23,2023-08-16 21:55:23,0.327s,PASSED
pressBack(),,,,2023-08-16 21:55:23,2023-08-16 21:55:25,1.800s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Unlock wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-16 21:55:25,2023-08-16 21:55:26,0.745s,PASSED
pressBack(),,,,2023-08-16 21:55:26,2023-08-16 21:55:26,0.251s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Unlock wound/android.widget.ImageView - x""), 30)",,,,2023-08-16 21:55:26,2023-08-16 21:55:27,0.789s,PASSED
,,,,,,,
Test Cases/Wound Management/Wound List,,,,2023-08-16 21:55:27,2023-08-16 21:56:14,47.047s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.EditText - Search by Name, MRN""), ""92ui"", 30)",,,,2023-08-16 21:55:28,2023-08-16 21:55:30,2.434s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Current site""), 30)",,,,2023-08-16 21:55:30,2023-08-16 21:55:31,0.930s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-16 21:55:31,2023-08-16 21:55:32,0.907s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Wound List/android.view.ViewGroup - patient""), 30)",,,,2023-08-16 21:55:32,2023-08-16 21:55:33,1.183s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - 92ui""), ""92ui"")",,,,2023-08-16 21:55:33,2023-08-16 21:55:35,2.068s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Male""), ""Male"")",,,,2023-08-16 21:55:35,2023-08-16 21:55:36,0.394s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - 09091990""), ""09/09/1990"")",,,,2023-08-16 21:55:36,2023-08-16 21:55:36,0.346s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - 32""), ""32"")",,,,2023-08-16 21:55:36,2023-08-16 21:55:36,0.368s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Active""), ""Active"")",,,,2023-08-16 21:55:36,2023-08-16 21:55:37,0.346s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - No""), ""No"")",,,,2023-08-16 21:55:37,2023-08-16 21:55:37,0.325s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Wound, List""), ""Wound, List"")",,,,2023-08-16 21:55:37,2023-08-16 21:55:38,0.701s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Wound List/android.view.ViewGroup - wound2""), 30)",,,,2023-08-16 21:55:38,2023-08-16 21:55:38,0.337s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Wound 2 Pressure Injury""), ""Wound 2: Pressure Injury"")",,,,2023-08-16 21:55:38,2023-08-16 21:55:39,0.349s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - General""), ""General"")",,,,2023-08-16 21:55:39,2023-08-16 21:55:39,0.416s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Wound List/android.view.ViewGroup - wound1""), 30)",,,,2023-08-16 21:55:39,2023-08-16 21:55:39,0.306s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Wound 1 Trauma""), ""Wound 1: Trauma"")",,,,2023-08-16 21:55:39,2023-08-16 21:55:40,0.372s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - HeadNeck, Front""), ""Head/Neck, Front"")",,,,2023-08-16 21:55:40,2023-08-16 21:55:40,0.366s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Test description""), ""Test description"")",,,,2023-08-16 21:55:40,2023-08-16 21:55:40,0.365s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Wound List/android.view.ViewGroup - wound3 (1)""), 30)",,,,2023-08-16 21:55:40,2023-08-16 21:55:41,0.338s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Wound 3 Pressure Injury (1)""), ""Wound 3: Pressure Injury"")",,,,2023-08-16 21:55:41,2023-08-16 21:56:11,30.343s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.ImageView - menu""), 30)",,,,2023-08-16 21:56:11,2023-08-16 21:56:12,0.434s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Generate Report""), ""Generate Report"")",,,,2023-08-16 21:56:12,2023-08-16 21:56:13,1.014s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Edit patient""), ""Edit patient"")",,,,2023-08-16 21:56:13,2023-08-16 21:56:13,0.288s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Freeze patient""), ""Freeze patient"")",,,,2023-08-16 21:56:13,2023-08-16 21:56:13,0.279s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Delete patient""), ""Delete patient"")",,,,2023-08-16 21:56:13,2023-08-16 21:56:13,0.294s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound List/android.widget.TextView - Cancel""), ""Cancel"")",,,,2023-08-16 21:56:13,2023-08-16 21:56:14,0.294s,PASSED
"tap(findTestObject(""Wound Management/Wound List/android.widget.TextView - Cancel""), 30)",,,,2023-08-16 21:56:14,2023-08-16 21:56:14,0.336s,PASSED
,,,,,,,
Test Cases/Wound Management/Wound Summary,,,,2023-08-16 21:56:14,2023-08-16 21:56:26,11.638s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Wound Summary/android.view.ViewGroup - wound1""), 30)",,,,2023-08-16 21:56:15,2023-08-16 21:56:15,0.439s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - Wound, List""), ""Wound, List"")",,,,2023-08-16 21:56:15,2023-08-16 21:56:18,2.633s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - Wound 1 Trauma""), ""Wound 1: Trauma"")",,,,2023-08-16 21:56:18,2023-08-16 21:56:18,0.437s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - Active""), ""Active"")",,,,2023-08-16 21:56:18,2023-08-16 21:56:19,0.410s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - 14082023""), ""14/08/2023"")",,,,2023-08-16 21:56:19,2023-08-16 21:56:19,0.439s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - HeadNeck, Front""), ""Head/Neck, Front"")",,,,2023-08-16 21:56:19,2023-08-16 21:56:20,0.419s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - Test description""), ""Test description"")",,,,2023-08-16 21:56:20,2023-08-16 21:56:20,0.429s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Wound Summary/android.widget.TextView - 3D""), ""3D"")",,,,2023-08-16 21:56:20,2023-08-16 21:56:20,0.449s,PASSED
