Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Wound Management,,,,2023-08-17 09:51:55,2023-08-17 09:58:11,6m - 16.508s,FAILED
,,,,,,,
Test Cases/User Managemenet/Login,,,,2023-08-17 09:51:55,2023-08-17 09:52:46,50.511s,PASSED
"startApplication(APK, false)",,,,2023-08-17 09:51:56,2023-08-17 09:52:20,23.183s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - username""), LoginCreds.get(""username""), 30)",,,,2023-08-17 09:52:20,2023-08-17 09:52:35,15.522s,PASSED
"setText(findTestObject(""User Management/Login/android.widget.EditText - password""), LoginCreds.get(""password""), 30)",,,,2023-08-17 09:52:35,2023-08-17 09:52:36,1.243s,PASSED
"tap(findTestObject(""User Management/Login/android.view.ViewGroup - sign in""), 30)",,,,2023-08-17 09:52:36,2023-08-17 09:52:37,0.778s,PASSED
"tap(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Katalon""), 30)",,,,2023-08-17 09:52:37,2023-08-17 09:52:39,1.709s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-08-17 09:52:39,2023-08-17 09:52:41,2.081s,PASSED
"verifyElementExist(findTestObject(""Object Repository/User Management/Login/android.widget.TextView - Patient Directory""), 30)",,,,2023-08-17 09:52:41,2023-08-17 09:52:46,4.923s,PASSED
,,,,,,,
Test Cases/Wound Management/Add Wound,,,,2023-08-17 09:52:46,2023-08-17 09:52:59,13.180s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.EditText - Search by Name, MRN""), ""78ui"", 30)",,,,2023-08-17 09:52:47,2023-08-17 09:52:48,0.895s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Current site""), 30)",,,,2023-08-17 09:52:48,2023-08-17 09:52:49,1.080s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-17 09:52:49,2023-08-17 09:52:50,0.926s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.view.ViewGroup""), 30)",,,,2023-08-17 09:52:50,2023-08-17 09:52:51,1.231s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.ImageView - add wound""), 30)",,,,2023-08-17 09:52:51,2023-08-17 09:52:53,1.828s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Next""), 30)",,,,2023-08-17 09:52:53,2023-08-17 09:52:54,1.093s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Add Wound/android.widget.TextView - Save""), 30)",,,,2023-08-17 09:52:54,2023-08-17 09:52:55,0.938s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Add Wound/android.view.ViewGroup (2)""), 30)",,,,2023-08-17 09:52:55,2023-08-17 09:52:58,2.869s,PASSED
pressBack(),,,,2023-08-17 09:52:58,2023-08-17 09:52:58,0.777s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.ImageView - x""), 30)",,,,2023-08-17 09:52:58,2023-08-17 09:52:59,0.813s,PASSED
,,,,,,,
Test Cases/Wound Management/Edit Wound,,,,2023-08-17 09:54:37,2023-08-17 09:55:08,31.065s,FAILED
"setText(findTestObject(""Object Repository/Wound Management/Edit Wound/android.widget.EditText - Search by Name, MRN""), ""86ui"", 30)",,,,2023-08-17 09:54:37,2023-08-17 09:55:08,31.045s,FAILED
,,,,,,,
Test Cases/Wound Management/Change wound Statues,,,,2023-08-17 09:55:56,2023-08-17 09:56:12,15.590s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.EditText - Search by Name, MRN""), ""87ui"", 30)",,,,2023-08-17 09:55:56,2023-08-17 09:55:59,2.669s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.TextView - Current site""), 30)",,,,2023-08-17 09:55:59,2023-08-17 09:56:00,1.206s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-17 09:56:00,2023-08-17 09:56:01,0.927s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.view.ViewGroup - Patient""), 30)",,,,2023-08-17 09:56:01,2023-08-17 09:56:02,1.346s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Change wound statues/android.view.ViewGroup - wound""), 30)",,,,2023-08-17 09:56:02,2023-08-17 09:56:04,2.011s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.view.ViewGroup - Patient""), 30)",,,,2023-08-17 09:56:04,2023-08-17 09:56:05,0.318s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.view.ViewGroup - wound statues""), 30)",,,,2023-08-17 09:56:05,2023-08-17 09:56:07,2.424s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.TextView - Healed""), ""Healed"")",,,,2023-08-17 09:56:07,2023-08-17 09:56:08,1.190s,PASSED
"tap(findTestObject(""Wound Management/Change wound statues/android.widget.TextView - Healed""), 30)",,,,2023-08-17 09:56:08,2023-08-17 09:56:09,0.307s,PASSED
"verifyElementText(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.TextView - Healed (1)""), ""Healed"")",,,,2023-08-17 09:56:09,2023-08-17 09:56:10,1.322s,PASSED
pressBack(),,,,2023-08-17 09:56:10,2023-08-17 09:56:10,0.398s,PASSED
pressBack(),,,,2023-08-17 09:56:10,2023-08-17 09:56:11,0.702s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Change wound statues/android.widget.ImageView""), 30)",,,,2023-08-17 09:56:11,2023-08-17 09:56:12,0.747s,PASSED
,,,,,,,
Test Cases/Wound Management/Lock Wound,,,,2023-08-17 09:56:12,2023-08-17 09:56:31,19.461s,PASSED
"setText(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.EditText - Search by Name, MRN""), ""89ui"", 30)",,,,2023-08-17 09:56:13,2023-08-17 09:56:14,1.266s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.TextView - Current site""), 30)",,,,2023-08-17 09:56:14,2023-08-17 09:56:15,1.354s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.widget.TextView - Current site (1)""), 30)",,,,2023-08-17 09:56:15,2023-08-17 09:56:16,1.004s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Lock Wound/android.view.ViewGroup - Patient""), 30)",,,,2023-08-17 09:56:16,2023-08-17 09:56:17,0.848s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.view.ViewGroup - Patient""), 30)",,,,2023-08-17 09:56:17,2023-08-17 09:56:18,0.335s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Wound Management/Lock Wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-17 09:56:18,2023-08-17 09:56:19,1.798s,PASSED
"tap(findTestObject(""Object Repository/Wound Management/Lock Wound/android.view.ViewGroup - wound""), 30)",,,,2023-08-17 09:56:19,2023-08-17 09:56:20,0.360s,PASSED
